NAME,DP05_0071PE,DP05_0077PE,DP05_0078PE,DP05_0079PE,DP05_0080PE,DP05_0081PE,DP05_0082PE,DP05_0083PE,DP05_0002PE,DP05_0003PE,DP05_0005PE,DP05_0006PE,DP05_0007PE,DP05_0008PE,DP05_0009PE,DP05_0010PE,DP05_0011PE,DP05_0012PE,DP05_0013PE,DP05_0014PE,DP05_0015PE,DP05_0016PE,DP05_0017PE
ZCTA5 48348,2.4,92.4,1.5,0.0,2.2,0.0,0.1,1.4,49.6,50.4,5.5,7.6,6.8,8.5,5.3,6.8,12.5,16.1,10.5,6.9,8.5,4.3,0.8
ZCTA5 48350,6.0,86.6,2.4,0.3,0.8,0.0,0.0,3.9,49.4,50.6,4.5,8.0,6.0,8.3,4.3,9.8,11.0,16.1,10.3,6.7,10.6,3.9,0.5
ZCTA5 48353,5.5,92.3,0.8,0.3,0.2,0.0,0.0,0.9,50.3,49.7,3.9,4.2,7.1,6.8,6.6,9.1,9.6,17.3,9.9,7.7,12.5,4.7,0.5
ZCTA5 48356,2.1,96.3,0.6,0.1,0.3,0.0,0.0,0.6,51.1,48.9,5.0,4.6,7.5,7.3,6.0,8.1,11.0,17.0,8.4,7.5,12.3,3.7,1.7
ZCTA5 48357,2.0,94.2,0.6,0.4,0.7,0.0,0.0,2.2,51.3,48.7,4.7,5.1,6.6,7.3,3.1,8.0,12.1,17.5,10.7,7.3,11.0,4.8,1.8
ZCTA5 48359,4.1,80.9,6.0,0.3,5.4,0.0,0.0,3.4,49.2,50.8,6.1,7.3,8.0,6.4,5.5,12.6,16.1,15.0,8.1,5.6,5.5,2.9,0.9
ZCTA5 48360,5.1,86.3,2.3,0.1,3.5,0.0,1.0,1.6,48.4,51.6,6.1,5.0,7.8,8.1,6.6,11.3,11.9,17.7,7.9,4.6,9.0,3.3,0.8
ZCTA5 48362,8.5,86.6,1.3,0.0,2.2,0.0,0.0,1.4,50.4,49.6,5.3,5.5,5.8,8.7,5.5,11.6,10.7,15.1,9.6,7.4,9.3,3.6,2.0
ZCTA5 48363,3.9,86.5,0.3,0.0,8.2,0.0,0.1,0.9,50.5,49.5,5.8,9.1,7.3,8.9,6.7,5.4,13.4,18.1,4.8,6.4,9.3,3.1,1.6
ZCTA5 48367,0.6,98.0,0.2,0.0,0.2,0.0,0.0,1.0,52.5,47.5,3.1,6.3,5.1,5.6,6.7,7.5,11.0,17.9,10.9,9.3,8.7,6.0,1.9
ZCTA5 48370,2.6,94.5,0.8,0.0,2.1,0.0,0.0,0.0,45.1,54.9,4.6,5.9,5.8,12.0,5.1,5.4,12.7,14.4,9.2,6.1,10.0,8.5,0.0
ZCTA5 48371,3.8,92.6,0.5,0.0,1.6,0.0,0.0,1.5,50.5,49.5,5.7,7.2,8.1,7.4,5.5,10.8,12.6,14.8,7.9,6.7,9.0,3.6,0.8
ZCTA5 48374,2.5,64.3,4.4,0.2,26.0,0.0,0.3,2.2,49.1,50.9,7.6,5.8,9.7,9.0,4.9,9.1,13.4,17.0,7.5,7.8,6.7,1.1,0.5
ZCTA5 48375,6.0,59.3,6.6,0.2,24.6,0.1,0.3,2.9,50.0,50.0,6.4,6.2,6.3,6.5,5.9,11.8,14.1,15.5,8.0,5.6,7.8,3.9,2.1
ZCTA5 48377,4.1,60.3,11.3,0.4,21.9,0.0,0.0,1.9,48.4,51.6,6.3,4.7,6.4,4.4,4.3,18.1,14.3,11.6,7.8,3.9,6.8,5.3,6.0
ZCTA5 48380,1.3,95.8,0.8,0.0,0.8,0.0,0.0,1.3,51.6,48.4,5.1,4.6,6.7,8.0,4.1,6.8,10.0,19.0,8.7,8.8,11.8,5.2,1.2
ZCTA5 48381,1.9,93.7,0.8,0.5,1.3,0.0,0.0,1.8,45.9,54.1,6.1,4.2,6.4,7.2,4.8,9.0,10.8,15.0,9.0,8.5,11.1,6.2,1.7
ZCTA5 48382,1.8,89.8,2.1,0.1,3.2,0.0,0.1,2.9,48.4,51.6,4.8,5.8,8.3,8.0,5.6,8.6,12.5,17.3,7.6,7.1,9.2,3.6,1.6
ZCTA5 48383,2.1,95.5,1.1,0.1,0.8,0.0,0.0,0.4,50.9,49.1,7.2,5.2,6.4,6.8,6.5,10.2,11.0,14.9,9.1,8.1,9.6,4.0,0.8
ZCTA5 48386,3.2,93.1,0.8,0.2,1.3,0.0,0.1,1.2,51.0,49.0,3.7,6.7,6.5,5.8,6.2,9.9,12.7,13.4,8.7,9.2,11.0,4.1,2.1
ZCTA5 48390,5.1,82.7,4.1,0.2,5.4,0.0,0.2,2.3,49.9,50.1,5.7,4.4,5.7,6.2,4.7,13.6,12.3,15.4,8.8,7.7,9.4,4.7,1.4
ZCTA5 48393,5.1,72.2,14.5,0.2,6.0,0.0,0.0,1.9,47.4,52.6,7.3,4.6,7.0,5.8,6.2,17.5,13.9,14.2,8.0,5.1,6.7,2.8,1.0
ZCTA5 48397,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ZCTA5 48401,1.2,96.1,0.6,1.6,0.1,0.0,0.0,0.5,54.2,45.8,2.0,5.0,8.4,6.2,7.2,7.5,10.1,16.7,9.6,10.7,10.6,4.9,1.1
ZCTA5 48411,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,52.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,26.8,0.0,25.2,0.0,0.0,0.0
ZCTA5 48412,0.8,98.7,0.1,0.4,0.0,0.0,0.0,0.0,53.6,46.4,4.3,5.9,4.4,6.5,3.9,8.4,12.1,16.8,9.7,8.6,13.7,4.3,1.4
ZCTA5 48413,4.2,93.1,0.2,0.1,1.3,0.0,0.1,1.0,48.3,51.7,6.9,6.5,5.6,5.6,5.0,11.4,10.6,13.0,7.1,6.7,11.0,6.4,4.2
ZCTA5 48414,4.2,95.0,0.0,0.0,0.1,0.0,0.0,0.7,49.2,50.8,3.9,4.8,9.7,8.1,4.4,7.9,13.0,14.9,9.3,8.7,11.3,3.4,0.5
ZCTA5 48415,4.6,94.0,1.2,0.0,0.0,0.0,0.0,0.2,50.4,49.6,6.9,6.2,4.9,4.7,5.7,12.7,8.4,13.5,8.5,8.7,11.7,6.1,2.0
ZCTA5 48416,2.9,94.9,0.1,0.1,0.2,0.0,0.0,1.8,47.5,52.5,7.0,7.4,8.0,8.9,6.4,9.2,11.8,13.2,7.5,5.6,9.4,4.6,1.1
ZCTA5 48417,4.3,92.5,1.3,0.0,0.0,0.0,0.2,1.7,49.8,50.2,6.2,4.1,5.3,7.8,5.6,9.3,10.2,18.2,8.7,4.0,12.4,5.2,2.9
ZCTA5 48418,1.5,96.2,0.0,1.1,0.6,0.0,0.0,0.7,54.2,45.8,5.1,6.6,7.5,6.7,4.7,8.7,12.0,13.8,11.3,7.7,10.2,4.6,1.0
ZCTA5 48419,2.9,95.9,0.0,0.4,0.1,0.0,0.0,0.7,47.5,52.5,4.5,6.4,7.8,6.0,3.8,9.0,12.6,14.7,6.7,6.6,12.6,7.5,1.9
ZCTA5 48420,3.4,92.0,1.4,0.5,0.3,0.0,0.0,2.4,48.0,52.0,5.1,4.6,5.5,5.8,6.3,12.5,11.2,13.1,8.0,7.1,11.4,7.0,2.4
ZCTA5 48421,1.3,95.7,0.3,1.1,0.0,0.0,0.0,1.7,50.9,49.1,4.8,3.3,4.7,7.1,6.5,9.3,7.0,18.1,9.1,10.8,14.4,4.0,0.9
ZCTA5 48422,7.8,87.9,0.3,0.7,0.2,0.0,0.0,3.1,50.5,49.5,5.1,7.3,6.1,7.5,6.5,7.4,13.2,14.0,8.7,7.6,9.5,5.7,1.4
ZCTA5 48423,4.3,89.7,2.2,0.2,1.4,0.1,0.1,2.0,48.6,51.4,5.8,5.7,6.7,6.5,6.8,11.9,12.2,13.4,7.1,5.7,10.4,5.9,1.9
ZCTA5 48426,7.7,91.6,0.0,0.0,0.0,0.0,0.0,0.7,53.7,46.3,8.6,4.5,6.8,4.1,8.4,12.3,10.7,12.1,7.2,6.3,10.1,6.3,2.6
ZCTA5 48427,4.6,94.2,0.2,0.5,0.1,0.0,0.0,0.3,48.7,51.3,5.9,5.3,5.0,4.5,4.1,12.9,9.6,12.5,7.7,7.7,12.4,8.8,3.5
ZCTA5 48428,2.0,96.1,0.0,0.1,1.0,0.0,0.0,0.7,51.1,48.9,2.4,6.5,4.8,7.2,5.8,11.4,9.8,18.3,8.9,8.5,11.0,4.8,0.7
ZCTA5 48429,3.5,92.4,0.0,0.6,0.5,0.0,0.0,3.0,46.7,53.3,4.5,4.3,4.8,6.4,5.2,11.1,10.4,15.5,7.9,8.0,12.5,6.1,3.3
ZCTA5 48430,2.8,93.6,0.9,0.2,0.3,0.0,0.0,2.2,49.1,50.9,4.7,6.6,6.8,6.3,4.2,11.3,12.0,15.0,7.6,6.7,11.4,5.7,1.8
ZCTA5 48432,1.8,98.0,0.0,0.0,0.2,0.0,0.0,0.0,52.0,48.0,4.5,6.8,6.2,4.3,3.8,11.2,7.7,13.3,12.5,6.7,12.2,6.7,4.2
ZCTA5 48433,4.1,87.4,4.2,0.7,0.6,0.0,0.5,2.5,48.2,51.8,4.0,6.3,6.0,7.1,5.2,8.9,11.1,13.9,7.3,8.8,12.0,6.5,3.1
ZCTA5 48434,6.7,91.0,0.0,0.0,2.2,0.0,0.0,0.0,48.3,51.7,2.2,4.5,5.6,0.0,0.0,14.6,9.0,2.2,6.7,12.4,32.6,10.1,0.0
ZCTA5 48435,1.2,97.4,0.6,0.5,0.0,0.0,0.0,0.2,54.0,46.0,5.7,12.5,4.7,3.8,3.7,10.3,14.3,11.8,9.3,9.9,8.5,4.2,1.4
ZCTA5 48436,2.4,96.1,0.7,0.0,0.3,0.0,0.0,0.5,54.5,45.5,4.5,7.5,5.2,8.3,5.0,7.7,14.9,19.3,6.6,7.6,10.3,2.5,0.7
ZCTA5 48437,0.0,90.3,0.0,0.0,0.0,0.0,0.0,9.7,44.1,55.9,6.5,2.0,8.0,7.5,8.2,12.6,8.6,17.6,2.0,8.6,7.7,5.0,5.6
ZCTA5 48438,1.2,96.4,0.7,0.1,0.0,0.0,1.5,0.0,49.7,50.3,3.7,5.8,7.8,10.2,5.4,8.4,10.5,18.8,8.6,5.7,10.0,4.3,0.7
ZCTA5 48439,2.7,82.2,10.0,0.1,3.2,0.0,0.0,1.7,48.3,51.7,5.2,6.4,7.4,6.0,5.4,11.8,12.6,13.4,6.9,7.5,9.4,5.9,2.2
ZCTA5 48440,0.0,93.3,6.7,0.0,0.0,0.0,0.0,0.0,52.8,47.2,0.0,19.1,0.0,0.0,0.0,15.7,3.4,33.7,0.0,28.1,0.0,0.0,0.0
ZCTA5 48441,1.7,94.8,0.8,0.8,0.9,0.0,0.0,1.0,51.3,48.7,4.2,6.0,6.8,5.8,4.5,10.0,9.2,13.1,9.1,8.3,14.9,5.1,2.8
ZCTA5 48442,3.3,91.1,2.8,0.2,0.7,0.0,0.0,1.9,48.2,51.8,4.4,6.3,7.7,6.0,4.5,10.3,12.7,16.6,8.0,6.7,10.4,4.1,2.3
ZCTA5 48444,20.3,77.2,0.1,0.5,0.2,0.0,0.2,1.3,48.9,51.1,5.2,6.8,7.4,7.7,7.7,10.8,13.2,14.8,6.3,6.4,8.1,4.6,1.1
ZCTA5 48445,0.0,96.4,0.0,0.0,0.5,0.0,0.0,3.1,49.7,50.3,6.8,8.8,7.2,7.6,3.6,9.5,10.3,13.9,6.5,8.8,11.8,4.0,1.2
ZCTA5 48446,3.4,90.7,3.2,0.2,0.7,0.1,0.0,1.8,51.3,48.7,5.1,5.6,5.5,6.2,5.4,12.0,11.1,13.8,8.7,7.9,11.0,5.5,2.2
ZCTA5 48449,2.3,94.4,0.7,0.1,0.1,0.0,0.0,2.4,51.1,48.9,6.0,6.3,7.6,5.5,5.5,11.6,10.1,9.6,9.8,8.6,13.4,4.3,1.7
ZCTA5 48450,0.5,98.9,0.2,0.1,0.0,0.0,0.0,0.2,48.5,51.5,3.8,1.7,3.1,5.6,3.4,8.2,6.6,12.7,9.3,12.5,19.4,9.7,4.0
ZCTA5 48451,1.5,94.5,1.0,0.3,0.9,0.0,0.0,1.8,49.8,50.2,5.9,5.6,8.5,6.5,3.7,7.7,15.6,14.1,7.4,8.5,10.5,4.4,1.7
ZCTA5 48453,3.4,93.7,0.9,0.2,0.4,0.0,0.0,1.3,48.9,51.1,7.4,7.3,6.3,6.5,6.5,13.4,9.6,12.2,7.1,5.8,11.2,4.3,2.2
ZCTA5 48454,0.9,98.9,0.0,0.0,0.2,0.0,0.0,0.0,51.6,48.4,3.5,6.9,6.7,5.3,4.6,9.4,11.6,20.1,9.9,7.2,9.4,4.6,0.8
ZCTA5 48455,1.6,94.8,0.2,0.3,1.9,0.0,0.0,1.2,50.8,49.2,4.2,4.1,6.3,5.9,4.6,7.2,9.9,18.6,9.8,8.5,12.2,7.0,1.6
ZCTA5 48456,0.0,98.2,0.0,0.0,0.0,0.0,1.0,0.8,49.4,50.6,5.5,4.6,5.0,6.9,4.1,7.1,13.4,17.0,10.4,10.0,8.6,6.6,0.6
ZCTA5 48457,2.7,92.5,1.5,0.8,0.2,0.0,0.1,2.1,52.2,47.8,5.3,5.8,6.0,5.0,4.5,9.5,11.2,16.0,7.8,7.0,12.5,6.9,2.5
ZCTA5 48458,3.9,68.7,21.6,0.6,0.4,0.0,0.1,4.6,47.6,52.4,6.0,5.9,6.7,5.5,7.8,12.6,9.7,14.2,8.1,8.3,8.9,4.7,1.6
ZCTA5 48460,2.0,94.1,2.2,0.1,0.1,0.0,0.0,1.5,51.1,48.9,7.3,6.3,5.4,7.4,5.7,11.8,11.0,13.0,7.9,7.0,10.9,5.1,1.3
ZCTA5 48461,1.8,96.5,0.4,0.1,0.0,0.0,0.0,1.1,50.0,50.0,5.7,5.6,8.1,6.0,7.2,10.4,13.0,13.0,5.2,8.7,10.2,5.6,1.1
ZCTA5 48462,2.6,94.0,0.7,0.0,0.5,0.0,0.0,2.2,51.7,48.3,5.1,6.3,7.1,6.3,5.4,10.2,10.9,18.8,7.4,7.2,10.9,3.5,0.9
ZCTA5 48463,1.2,94.5,0.9,0.0,2.1,0.0,0.0,1.2,48.6,51.4,4.5,5.2,6.8,5.6,4.8,8.3,11.3,15.4,8.3,8.8,15.4,4.6,0.8
ZCTA5 48464,3.7,90.8,0.2,1.6,0.2,0.1,0.0,3.4,50.7,49.3,4.4,4.7,6.6,6.0,2.8,10.0,11.8,15.8,11.0,8.3,12.0,4.9,1.7
ZCTA5 48465,6.3,88.9,0.0,0.0,0.0,0.0,0.0,4.8,52.3,47.7,3.3,11.0,9.7,7.8,3.0,8.1,16.2,11.7,5.6,6.7,10.1,6.0,0.9
ZCTA5 48466,1.8,92.7,2.4,0.0,0.1,0.0,0.0,3.1,52.5,47.5,3.9,5.2,6.3,8.2,3.3,10.0,10.9,16.4,7.9,9.4,12.0,4.7,1.8
ZCTA5 48467,2.1,96.9,0.0,0.1,0.0,0.0,0.1,0.9,52.8,47.2,1.3,2.6,3.6,4.7,4.2,4.9,6.9,12.7,10.0,14.5,19.9,11.8,3.0
ZCTA5 48468,2.9,93.8,0.0,1.0,0.1,0.0,0.0,2.2,52.9,47.1,2.0,2.5,4.6,3.7,2.9,6.7,6.3,10.4,6.9,12.6,22.9,12.9,5.6
ZCTA5 48469,2.3,96.0,0.0,0.0,0.2,0.0,0.0,1.4,47.2,52.8,2.3,5.6,3.6,4.2,1.7,7.3,8.3,6.3,11.4,13.8,23.2,9.7,2.5
ZCTA5 48470,1.6,96.8,1.1,0.0,0.3,0.0,0.0,0.3,49.9,50.1,8.6,7.0,5.0,3.9,3.5,14.4,9.0,8.6,9.2,8.6,8.6,8.5,5.1
ZCTA5 48471,3.4,93.4,1.2,0.1,0.7,0.0,0.0,1.2,50.0,50.0,4.8,5.4,5.1,5.5,6.4,12.0,10.0,13.5,7.9,6.8,11.7,6.9,4.0
ZCTA5 48472,1.3,97.9,0.6,0.0,0.1,0.0,0.0,0.2,49.5,50.5,6.9,8.8,6.4,6.5,3.9,13.7,7.9,10.7,8.0,8.5,11.2,5.9,1.6
ZCTA5 48473,2.8,90.2,4.1,0.0,0.9,0.0,0.1,1.9,48.4,51.6,4.2,6.8,5.8,7.2,4.6,10.9,11.2,13.1,7.6,8.5,11.7,5.8,2.6
ZCTA5 48475,1.5,98.1,0.3,0.0,0.0,0.0,0.0,0.1,48.6,51.4,5.6,3.9,6.3,5.8,7.0,9.3,8.7,14.9,8.7,8.9,10.6,8.1,2.1
ZCTA5 48476,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,59.0,2.5,7.0,8.5,2.1,12.1,6.4,25.1,12.3,7.9,6.4,3.8,5.5,0.4
ZCTA5 48502,1.4,53.6,44.1,0.0,1.0,0.0,0.0,0.0,77.0,23.0,0.0,0.0,0.0,11.9,23.4,23.4,16.8,11.1,8.4,2.4,1.8,0.8,0.0
ZCTA5 48503,3.8,42.5,48.2,0.1,1.0,0.0,0.4,3.9,47.4,52.6,6.1,7.5,5.4,5.7,7.8,14.8,10.5,13.3,8.2,6.1,8.7,4.3,1.7
ZCTA5 48504,3.9,26.3,65.7,0.2,0.5,0.0,0.1,3.4,48.3,51.7,5.7,7.0,7.6,7.3,8.7,13.0,11.2,12.7,5.9,6.3,9.5,3.5,1.5
ZCTA5 48505,3.9,10.9,79.0,0.2,0.1,0.0,0.0,5.8,47.3,52.7,8.4,7.0,5.8,8.0,8.5,12.8,10.1,11.9,5.6,6.3,9.4,4.6,1.6
ZCTA5 48506,7.3,75.0,11.9,0.9,0.2,0.0,0.1,4.6,50.5,49.5,7.2,5.5,8.0,5.9,6.0,13.6,11.7,14.3,7.4,7.2,8.1,3.7,1.4
ZCTA5 48507,2.0,68.1,26.0,0.2,0.5,0.0,0.0,3.2,47.9,52.1,7.6,6.5,5.7,6.3,7.7,12.6,12.8,12.2,7.4,6.2,7.9,5.1,2.1
ZCTA5 48509,2.3,88.9,4.3,0.0,2.1,0.0,0.0,2.3,48.4,51.6,5.7,6.0,5.2,5.8,4.9,13.0,13.3,12.7,8.2,7.9,9.7,5.0,2.5
ZCTA5 48519,2.4,86.5,6.8,0.0,1.0,0.0,0.0,3.3,45.2,54.8,7.8,6.0,5.4,5.6,7.1,12.3,11.7,11.7,7.3,5.6,10.8,5.4,3.1
ZCTA5 48529,3.2,81.8,11.9,0.3,0.1,0.0,0.0,2.7,45.8,54.2,7.1,6.3,7.6,7.5,10.4,11.3,13.1,12.7,7.6,6.1,5.4,3.5,1.4
ZCTA5 48532,3.3,53.5,32.9,1.0,1.8,0.0,0.0,7.5,44.4,55.6,7.7,5.6,5.9,7.4,6.5,12.7,11.2,12.5,7.6,6.9,8.4,4.6,2.9
ZCTA5 48551,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ZCTA5 48553,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ZCTA5 48554,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ZCTA5 48601,10.9,24.4,61.9,0.1,0.1,0.0,0.0,2.6,46.9,53.1,8.3,7.3,6.2,7.2,6.1,12.8,9.7,10.6,7.0,8.0,10.2,5.0,1.6
ZCTA5 48602,16.6,57.1,20.3,0.1,0.5,0.0,0.1,5.3,48.9,51.1,6.2,6.9,7.5,7.2,6.6,14.4,13.4,13.0,6.2,5.7,6.9,3.5,2.4
ZCTA5 48603,7.6,74.0,9.5,0.4,4.7,0.0,0.6,3.2,46.9,53.1,5.3,4.9,5.2,5.0,6.6,14.4,10.7,12.9,6.6,5.9,12.2,6.8,3.5
ZCTA5 48604,9.2,75.7,11.6,0.3,1.6,0.0,0.1,1.5,44.9,55.1,4.0,5.4,5.0,14.7,19.3,9.6,9.0,9.7,6.5,4.8,6.7,3.3,2.0
ZCTA5 48607,17.5,19.5,53.4,0.8,0.7,0.0,0.0,8.0,50.2,49.8,5.1,4.9,2.9,5.7,5.8,15.6,9.9,15.2,6.5,10.2,10.8,5.1,2.4
ZCTA5 48609,2.9,94.9,0.5,0.1,0.7,0.0,0.0,0.9,49.3,50.7,3.5,6.6,4.9,6.4,4.0,8.1,10.8,12.3,9.5,8.7,11.9,8.7,4.5
ZCTA5 48610,2.8,93.8,0.4,1.7,0.8,0.0,0.0,0.4,51.6,48.4,3.0,2.6,2.9,4.6,2.7,8.4,10.0,13.6,8.9,11.3,20.3,9.9,1.8
ZCTA5 48611,3.0,96.0,0.0,0.1,0.2,0.0,0.0,0.6,49.0,51.0,5.1,6.1,9.1,6.2,4.5,12.2,11.4,16.8,7.2,6.7,9.0,3.6,2.0
ZCTA5 48612,2.4,96.0,0.0,0.5,0.0,0.0,0.0,1.0,51.2,48.8,3.5,4.2,6.1,6.8,5.3,7.8,10.2,15.5,8.8,9.4,13.6,7.4,1.6
ZCTA5 48613,2.5,94.3,0.0,0.0,0.5,0.0,0.0,2.6,53.6,46.4,5.8,3.8,3.0,5.8,6.3,9.5,10.3,17.1,7.1,7.3,16.1,7.0,1.0
ZCTA5 48614,1.6,95.0,0.0,0.3,0.0,0.0,0.0,3.1,51.4,48.6,8.1,4.4,7.1,5.5,6.2,11.7,12.6,13.2,7.5,7.6,7.9,7.4,0.6
ZCTA5 48615,2.6,95.1,0.0,0.3,0.2,0.5,0.0,1.4,51.9,48.1,5.0,7.2,6.3,6.2,4.4,13.0,14.4,11.0,6.4,7.7,10.8,6.2,1.5
ZCTA5 48616,6.5,91.4,0.5,0.0,0.3,0.0,0.3,1.1,49.3,50.7,4.7,6.1,5.4,6.9,4.8,9.6,12.3,15.7,7.4,6.4,12.8,6.5,1.4
ZCTA5 48617,2.3,96.2,0.2,0.5,0.1,0.0,0.0,0.7,47.0,53.0,8.9,8.8,5.6,6.0,4.6,11.7,11.4,12.7,5.7,6.5,9.8,5.9,2.4
ZCTA5 48618,2.2,95.2,0.0,0.5,0.3,0.0,0.0,1.7,49.9,50.1,6.9,6.3,5.3,4.6,6.4,11.8,10.4,13.2,6.6,7.0,12.0,7.5,2.1
ZCTA5 48619,1.3,97.3,0.0,0.0,0.0,0.0,0.0,1.5,45.7,54.3,8.6,5.3,2.9,1.1,2.7,4.4,8.6,7.7,11.3,19.1,19.1,5.8,3.5
ZCTA5 48621,1.0,97.2,0.5,0.2,0.0,0.3,0.0,0.8,48.5,51.5,4.0,7.9,8.0,5.1,2.4,8.4,9.6,9.9,3.2,12.3,18.0,6.4,4.6
ZCTA5 48622,1.6,95.8,1.2,0.6,0.2,0.0,0.0,0.6,46.7,53.3,3.9,4.8,4.9,7.2,4.3,11.8,11.0,12.7,7.5,8.0,12.9,8.5,2.5
ZCTA5 48623,3.2,89.3,3.9,0.4,1.3,0.0,0.0,1.9,55.7,44.3,4.0,7.1,5.2,6.3,6.2,13.3,14.6,15.4,7.1,6.9,9.4,3.3,1.2
ZCTA5 48624,1.3,95.8,0.5,0.2,0.8,0.0,0.1,1.3,49.6,50.4,6.5,6.1,4.6,5.0,3.8,9.5,9.3,11.1,7.3,9.0,15.9,9.2,2.6
ZCTA5 48625,1.6,94.8,0.7,0.6,0.2,0.0,0.0,2.0,52.0,48.0,4.3,4.3,4.4,4.9,5.5,10.8,9.0,14.3,10.0,8.7,14.8,7.1,1.8
ZCTA5 48626,1.9,96.5,0.7,0.0,0.2,0.0,0.0,0.6,48.0,52.0,5.5,5.1,4.9,6.8,4.3,7.3,13.5,14.4,8.3,7.2,13.0,7.2,2.4
ZCTA5 48627,0.0,75.6,12.2,0.0,0.0,0.0,0.0,12.2,61.8,38.2,12.2,6.1,8.4,1.5,12.2,0.0,5.3,13.0,2.3,22.1,4.6,9.2,3.1
ZCTA5 48628,1.1,96.2,0.0,0.4,1.0,0.0,0.0,1.4,52.3,47.7,3.4,7.4,2.6,6.3,6.5,8.8,8.6,17.3,8.2,9.8,12.3,7.3,1.4
ZCTA5 48629,2.1,96.2,0.0,0.4,0.1,0.0,0.0,1.2,50.0,50.0,3.3,4.6,5.2,4.0,3.5,7.8,8.3,12.0,9.5,11.2,18.0,9.7,2.9
ZCTA5 48630,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4,47.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
ZCTA5 48631,1.8,97.6,0.0,0.0,0.0,0.0,0.0,0.6,53.3,46.7,3.3,5.5,5.8,4.5,6.6,8.5,11.2,13.3,11.5,6.5,15.5,6.4,1.5
ZCTA5 48632,3.2,90.3,0.0,1.1,0.0,0.0,0.0,5.3,53.0,47.0,3.2,8.1,5.5,4.9,5.0,9.0,9.9,10.7,8.8,9.2,16.5,5.9,3.4
ZCTA5 48633,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,66.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,16.8,47.7,17.8,0.0
ZCTA5 48634,2.2,97.1,0.0,0.2,0.0,0.0,0.0,0.5,50.3,49.7,4.5,2.7,4.9,4.0,4.7,10.1,7.1,18.5,11.1,11.6,14.2,6.3,0.3
ZCTA5 48635,2.5,95.8,0.0,0.7,0.8,0.0,0.0,0.3,48.0,52.0,2.5,4.8,4.8,6.2,3.4,4.2,12.3,11.8,9.0,14.3,16.0,8.5,2.1
ZCTA5 48636,0.0,98.0,0.0,0.0,0.0,0.0,0.0,2.0,49.4,50.6,2.0,1.2,5.8,4.0,5.6,3.1,12.0,12.0,11.0,11.3,14.7,16.1,1.3
ZCTA5 48637,4.9,93.2,0.1,0.6,0.0,0.0,0.0,1.2,49.0,51.0,4.6,6.4,9.9,5.1,4.0,11.2,11.1,12.1,9.5,6.4,11.6,5.7,2.6
ZCTA5 48638,7.2,76.0,11.7,0.3,2.8,0.1,0.0,1.9,46.2,53.8,4.9,4.4,5.3,4.5,8.9,11.7,7.7,12.5,7.0,7.9,14.6,7.6,3.0
ZCTA5 48640,3.3,91.0,1.7,0.2,1.9,0.0,0.1,1.7,49.0,51.0,5.2,5.9,6.2,6.9,6.2,14.0,11.2,12.6,6.4,7.5,9.4,5.6,3.0
ZCTA5 48642,3.1,89.2,1.5,0.5,3.9,0.1,0.3,1.5,49.0,51.0,5.5,6.7,6.5,6.1,5.7,12.1,13.3,14.8,7.8,5.3,9.0,4.5,2.7
ZCTA5 48647,2.1,94.3,0.7,1.0,0.3,0.0,0.0,1.7,51.8,48.2,6.6,6.1,5.8,5.6,6.2,12.2,8.4,11.4,10.3,6.2,12.0,8.3,0.9
ZCTA5 48649,2.8,96.5,0.2,0.4,0.2,0.0,0.0,0.0,50.7,49.3,5.4,5.1,5.1,8.0,4.5,10.5,9.5,10.4,8.7,11.0,15.2,5.9,0.6
ZCTA5 48650,2.3,95.7,0.6,0.3,0.0,0.0,0.1,1.0,52.0,48.0,3.7,5.7,5.9,4.9,4.2,9.9,12.3,10.8,9.0,10.2,15.2,6.6,1.5
ZCTA5 48651,3.2,93.6,0.0,0.7,1.0,0.0,0.0,1.6,51.2,48.8,4.1,4.5,3.6,4.8,5.7,8.1,8.2,12.8,6.5,6.9,21.1,10.3,3.4
ZCTA5 48652,1.2,95.7,0.0,0.7,0.0,0.0,0.0,2.4,52.9,47.1,4.8,6.3,7.9,3.9,5.3,13.4,11.8,14.8,7.5,6.7,11.7,4.4,1.3
ZCTA5 48653,1.5,94.3,0.2,1.3,0.0,0.0,0.0,2.7,49.1,50.9,3.6,4.5,4.3,5.1,3.8,7.4,7.7,11.5,10.0,11.5,18.0,9.6,2.9
