ZIP_CODE,PO_NAME,STATE,ZIP_TYPE,ZCTA,zip_join_type
34737,Howey in the Hills,FL,Zip Code Area,34737,Zip matches ZCTA
34739,Kenansville,FL,Zip Code Area,34739,Zip matches ZCTA
34740,Killarney,FL,Post Office or large volume customer,34760,Spatial join to ZCTA
34741,Kissimmee,FL,Zip Code Area,34741,Zip matches ZCTA
34742,Kissimmee,FL,Post Office or large volume customer,34741,Spatial join to ZCTA
34743,Kissimmee,FL,Zip Code Area,34743,Zip matches ZCTA
34744,Kissimmee,FL,Zip Code Area,34744,Zip matches ZCTA
34745,Kissimmee,FL,Post Office or large volume customer,34744,Spatial join to ZCTA
34746,Kissimmee,FL,Zip Code Area,34746,Zip matches ZCTA
34747,Kissimmee,FL,Zip Code Area,34747,Zip matches ZCTA
34748,Leesburg,FL,Zip Code Area,34748,Zip matches ZCTA
34749,Leesburg,FL,Post Office or large volume customer,34748,Spatial join to ZCTA
34753,Mascotte,FL,Zip Code Area,34753,Zip matches ZCTA
34755,Minneola,FL,Post Office or large volume customer,34711,Spatial join to ZCTA
34756,Montverde,FL,Zip Code Area,34756,Zip matches ZCTA
34758,Kissimmee,FL,Zip Code Area,34758,Zip matches ZCTA
34759,Kissimmee,FL,Zip Code Area,34759,Zip matches ZCTA
34760,Oakland,FL,Zip Code Area,34760,Zip matches ZCTA
34761,Ocoee,FL,Zip Code Area,34761,Zip matches ZCTA
34762,Okahumpka,FL,Zip Code Area,34762,Zip matches ZCTA
34769,Saint Cloud,FL,Zip Code Area,34769,Zip matches ZCTA
34770,Saint Cloud,FL,Post Office or large volume customer,34769,Spatial join to ZCTA
34771,Saint Cloud,FL,Zip Code Area,34771,Zip matches ZCTA
34772,Saint Cloud,FL,Zip Code Area,34772,Zip matches ZCTA
34773,Saint Cloud,FL,Zip Code Area,34773,Zip matches ZCTA
34777,Winter Garden,FL,Post Office or large volume customer,34787,Spatial join to ZCTA
34778,Winter Garden,FL,Post Office or large volume customer,34787,Spatial join to ZCTA
34785,Wildwood,FL,Zip Code Area,34785,Zip matches ZCTA
34786,Windermere,FL,Zip Code Area,34786,Zip matches ZCTA
34787,Winter Garden,FL,Zip Code Area,34787,Zip matches ZCTA
34788,Leesburg,FL,Zip Code Area,34788,Zip matches ZCTA
34789,Leesburg,FL,Post Office or large volume customer,34788,Spatial join to ZCTA
34797,Yalaha,FL,Zip Code Area,34797,Zip matches ZCTA
34945,Fort Pierce,FL,Zip Code Area,34945,Zip matches ZCTA
34946,Fort Pierce,FL,Zip Code Area,34946,Zip matches ZCTA
34947,Fort Pierce,FL,Zip Code Area,34947,Zip matches ZCTA
34948,Fort Pierce,FL,Post Office or large volume customer,34950,Spatial join to ZCTA
34949,Fort Pierce,FL,Zip Code Area,34949,Zip matches ZCTA
34950,Fort Pierce,FL,Zip Code Area,34950,Zip matches ZCTA
34951,Fort Pierce,FL,Zip Code Area,34951,Zip matches ZCTA
34952,Port Saint Lucie,FL,Zip Code Area,34952,Zip matches ZCTA
34953,Port Saint Lucie,FL,Zip Code Area,34953,Zip matches ZCTA
34954,Fort Pierce,FL,Post Office or large volume customer,34950,Spatial join to ZCTA
34956,Indiantown,FL,Zip Code Area,34956,Zip matches ZCTA
34957,Jensen Beach,FL,Zip Code Area,34957,Zip matches ZCTA
34958,Jensen Beach,FL,Post Office or large volume customer,34957,Spatial join to ZCTA
34972,Okeechobee,FL,Zip Code Area,34972,Zip matches ZCTA
34973,Okeechobee,FL,Post Office or large volume customer,34974,Spatial join to ZCTA
34974,Okeechobee,FL,Zip Code Area,34974,Zip matches ZCTA
34979,Fort Pierce,FL,Post Office or large volume customer,34981,Spatial join to ZCTA
34981,Fort Pierce,FL,Zip Code Area,34981,Zip matches ZCTA
34982,Fort Pierce,FL,Zip Code Area,34982,Zip matches ZCTA
34983,Port Saint Lucie,FL,Zip Code Area,34983,Zip matches ZCTA
34984,Port Saint Lucie,FL,Zip Code Area,34984,Zip matches ZCTA
34985,Port Saint Lucie,FL,Post Office or large volume customer,34952,Spatial join to ZCTA
34986,Port Saint Lucie,FL,Zip Code Area,34986,Zip matches ZCTA
34987,Port Saint Lucie,FL,Zip Code Area,34987,Zip matches ZCTA
34988,Port Saint Lucie,FL,Zip Code Area,34945,Spatial join to ZCTA
34990,Palm City,FL,Zip Code Area,34990,Zip matches ZCTA
34991,Palm City,FL,Post Office or large volume customer,34990,Spatial join to ZCTA
34992,Port Salerno,FL,Post Office or large volume customer,34997,Spatial join to ZCTA
34994,Stuart,FL,Zip Code Area,34994,Zip matches ZCTA
34995,Stuart,FL,Post Office or large volume customer,34994,Spatial join to ZCTA
34996,Stuart,FL,Zip Code Area,34996,Zip matches ZCTA
34997,Stuart,FL,Zip Code Area,34997,Zip matches ZCTA
35004,Moody,AL,Zip Code Area,35004,Zip matches ZCTA
35005,Adamsville,AL,Zip Code Area,35005,Zip matches ZCTA
35006,Adger,AL,Zip Code Area,35006,Zip matches ZCTA
35007,Alabaster,AL,Zip Code Area,35007,Zip matches ZCTA
35010,Alexander City,AL,Zip Code Area,35010,Zip matches ZCTA
35011,Alexander City,AL,Post Office or large volume customer,35010,Spatial join to ZCTA
35013,Allgood,AL,Post Office or large volume customer,35013,Zip matches ZCTA
35014,Alpine,AL,Zip Code Area,35014,Zip matches ZCTA
35015,Alton,AL,Post Office or large volume customer,35210,Spatial join to ZCTA
35016,Arab,AL,Zip Code Area,35016,Zip matches ZCTA
35019,Baileyton,AL,Zip Code Area,35019,Zip matches ZCTA
35020,Bessemer,AL,Zip Code Area,35020,Zip matches ZCTA
35021,Bessemer,AL,Post Office or large volume customer,35020,Spatial join to ZCTA
35022,Bessemer,AL,Zip Code Area,35022,Zip matches ZCTA
35023,Bessemer,AL,Zip Code Area,35023,Zip matches ZCTA
35031,Blountsville,AL,Zip Code Area,35031,Zip matches ZCTA
35032,Bon Air,AL,Post Office or large volume customer,35032,Zip matches ZCTA
35033,Bremen,AL,Zip Code Area,35033,Zip matches ZCTA
35034,Brent,AL,Zip Code Area,35034,Zip matches ZCTA
35035,Brierfield,AL,Zip Code Area,35035,Zip matches ZCTA
35036,Brookside,AL,Zip Code Area,35036,Zip matches ZCTA
35038,Burnwell,AL,Post Office or large volume customer,35130,Spatial join to ZCTA
35040,Calera,AL,Zip Code Area,35040,Zip matches ZCTA
35042,Centreville,AL,Zip Code Area,35042,Zip matches ZCTA
35043,Chelsea,AL,Zip Code Area,35043,Zip matches ZCTA
35044,Childersburg,AL,Zip Code Area,35044,Zip matches ZCTA
35045,Clanton,AL,Zip Code Area,35045,Zip matches ZCTA
35046,Clanton,AL,Zip Code Area,35046,Zip matches ZCTA
35048,Clay,AL,Post Office or large volume customer,35126,Spatial join to ZCTA
35049,Cleveland,AL,Zip Code Area,35049,Zip matches ZCTA
35051,Columbiana,AL,Zip Code Area,35051,Zip matches ZCTA
35052,Cook Springs,AL,Post Office or large volume customer,35052,Zip matches ZCTA
35053,Crane Hill,AL,Zip Code Area,35053,Zip matches ZCTA
35054,Cropwell,AL,Zip Code Area,35054,Zip matches ZCTA
35055,Cullman,AL,Zip Code Area,35055,Zip matches ZCTA
35056,Cullman,AL,Post Office or large volume customer,35055,Spatial join to ZCTA
35057,Cullman,AL,Zip Code Area,35057,Zip matches ZCTA
35058,Cullman,AL,Zip Code Area,35058,Zip matches ZCTA
35060,Docena,AL,Post Office or large volume customer,35060,Zip matches ZCTA
35061,Dolomite,AL,Zip Code Area,35061,Zip matches ZCTA
35062,Dora,AL,Zip Code Area,35062,Zip matches ZCTA
35063,Empire,AL,Zip Code Area,35063,Zip matches ZCTA
35064,Fairfield,AL,Zip Code Area,35064,Zip matches ZCTA
35068,Fultondale,AL,Zip Code Area,35068,Zip matches ZCTA
35070,Garden City,AL,Post Office or large volume customer,35070,Zip matches ZCTA
35071,Gardendale,AL,Zip Code Area,35071,Zip matches ZCTA
35072,Goodwater,AL,Zip Code Area,35072,Zip matches ZCTA
35073,Graysville,AL,Zip Code Area,35073,Zip matches ZCTA
35074,Green Pond,AL,Post Office or large volume customer,35074,Zip matches ZCTA
35077,Hanceville,AL,Zip Code Area,35077,Zip matches ZCTA
35078,Harpersville,AL,Zip Code Area,35078,Zip matches ZCTA
35079,Hayden,AL,Zip Code Area,35079,Zip matches ZCTA
35080,Helena,AL,Zip Code Area,35080,Zip matches ZCTA
35082,Hollins,AL,Post Office or large volume customer,35082,Zip matches ZCTA
35083,Holly Pond,AL,Zip Code Area,35083,Zip matches ZCTA
35085,Jemison,AL,Zip Code Area,35085,Zip matches ZCTA
35087,Joppa,AL,Zip Code Area,35087,Zip matches ZCTA
35089,Kellyton,AL,Zip Code Area,35089,Zip matches ZCTA
35091,Kimberly,AL,Zip Code Area,35091,Zip matches ZCTA
35094,Leeds,AL,Zip Code Area,35094,Zip matches ZCTA
35096,Lincoln,AL,Zip Code Area,35096,Zip matches ZCTA
35097,Locust Fork,AL,Zip Code Area,35097,Zip matches ZCTA
35098,Logan,AL,Zip Code Area,35098,Zip matches ZCTA
35111,Mc Calla,AL,Zip Code Area,35111,Zip matches ZCTA
35112,Margaret,AL,Post Office or large volume customer,35112,Zip matches ZCTA
35114,Maylene,AL,Zip Code Area,35114,Zip matches ZCTA
35115,Montevallo,AL,Zip Code Area,35115,Zip matches ZCTA
35116,Morris,AL,Zip Code Area,35116,Zip matches ZCTA
35117,Mount Olive,AL,Zip Code Area,35117,Zip matches ZCTA
35118,Mulga,AL,Zip Code Area,35118,Zip matches ZCTA
35119,New Castle,AL,Post Office or large volume customer,35119,Zip matches ZCTA
35120,Odenville,AL,Zip Code Area,35120,Zip matches ZCTA
35121,Oneonta,AL,Zip Code Area,35121,Zip matches ZCTA
35123,Palmerdale,AL,Post Office or large volume customer,35126,Spatial join to ZCTA
35124,Pelham,AL,Zip Code Area,35124,Zip matches ZCTA
35125,Pell City,AL,Zip Code Area,35125,Zip matches ZCTA
35126,Pinson,AL,Zip Code Area,35126,Zip matches ZCTA
35127,Pleasant Grove,AL,Zip Code Area,35127,Zip matches ZCTA
35128,Pell City,AL,Zip Code Area,35128,Zip matches ZCTA
35130,Quinton,AL,Zip Code Area,35130,Zip matches ZCTA
35131,Ragland,AL,Zip Code Area,35131,Zip matches ZCTA
35133,Remlap,AL,Zip Code Area,35133,Zip matches ZCTA
35135,Riverside,AL,Zip Code Area,35135,Zip matches ZCTA
35136,Rockford,AL,Zip Code Area,35136,Zip matches ZCTA
35137,Saginaw,AL,Post Office or large volume customer,35007,Spatial join to ZCTA
35139,Sayre,AL,Post Office or large volume customer,35139,Zip matches ZCTA
35142,Shannon,AL,Post Office or large volume customer,35022,Spatial join to ZCTA
35143,Shelby,AL,Zip Code Area,35143,Zip matches ZCTA
35144,Siluria,AL,Post Office or large volume customer,35007,Spatial join to ZCTA
35146,Springville,AL,Zip Code Area,35146,Zip matches ZCTA
35147,Sterrett,AL,Zip Code Area,35147,Zip matches ZCTA
35148,Sumiton,AL,Zip Code Area,35148,Zip matches ZCTA
35149,Sycamore,AL,Post Office or large volume customer,35149,Zip matches ZCTA
35150,Sylacauga,AL,Zip Code Area,35150,Zip matches ZCTA
35151,Sylacauga,AL,Zip Code Area,35151,Zip matches ZCTA
35160,Talladega,AL,Zip Code Area,35160,Zip matches ZCTA
35161,Talladega,AL,Post Office or large volume customer,35160,Spatial join to ZCTA
35171,Thorsby,AL,Zip Code Area,35171,Zip matches ZCTA
35172,Trafford,AL,Zip Code Area,35172,Zip matches ZCTA
35173,Trussville,AL,Zip Code Area,35173,Zip matches ZCTA
35175,Union Grove,AL,Zip Code Area,35175,Zip matches ZCTA
35176,Vandiver,AL,Zip Code Area,35176,Zip matches ZCTA
35178,Vincent,AL,Zip Code Area,35178,Zip matches ZCTA
35179,Vinemont,AL,Zip Code Area,35179,Zip matches ZCTA
35180,Warrior,AL,Zip Code Area,35180,Zip matches ZCTA
35181,Watson,AL,Post Office or large volume customer,35117,Spatial join to ZCTA
35182,Wattsville,AL,Post Office or large volume customer,35131,Spatial join to ZCTA
35183,Weogufka,AL,Zip Code Area,35183,Zip matches ZCTA
35184,West Blocton,AL,Zip Code Area,35184,Zip matches ZCTA
35185,Westover,AL,Post Office or large volume customer,35147,Spatial join to ZCTA
35186,Wilsonville,AL,Zip Code Area,35186,Zip matches ZCTA
35187,Wilton,AL,Post Office or large volume customer,35187,Zip matches ZCTA
35188,Woodstock,AL,Zip Code Area,35188,Zip matches ZCTA
35201,Birmingham,AL,Post Office or large volume customer,35203,Spatial join to ZCTA
35202,Birmingham,AL,Post Office or large volume customer,35207,Spatial join to ZCTA
35203,Birmingham,AL,Zip Code Area,35203,Zip matches ZCTA
35204,Birmingham,AL,Zip Code Area,35204,Zip matches ZCTA
35205,Birmingham,AL,Zip Code Area,35205,Zip matches ZCTA
35206,Birmingham,AL,Zip Code Area,35206,Zip matches ZCTA
35207,Birmingham,AL,Zip Code Area,35207,Zip matches ZCTA
35208,Birmingham,AL,Zip Code Area,35208,Zip matches ZCTA
35209,Birmingham,AL,Zip Code Area,35209,Zip matches ZCTA
35210,Birmingham,AL,Zip Code Area,35210,Zip matches ZCTA
35211,Birmingham,AL,Zip Code Area,35211,Zip matches ZCTA
35212,Birmingham,AL,Zip Code Area,35212,Zip matches ZCTA
35213,Birmingham,AL,Zip Code Area,35213,Zip matches ZCTA
35214,Birmingham,AL,Zip Code Area,35214,Zip matches ZCTA
35215,Birmingham,AL,Zip Code Area,35215,Zip matches ZCTA
35216,Birmingham,AL,Zip Code Area,35216,Zip matches ZCTA
35217,Birmingham,AL,Zip Code Area,35217,Zip matches ZCTA
35218,Birmingham,AL,Zip Code Area,35218,Zip matches ZCTA
35219,Birmingham,AL,Post Office or large volume customer,35209,Spatial join to ZCTA
35220,Birmingham,AL,Post Office or large volume customer,35215,Spatial join to ZCTA
35221,Birmingham,AL,Zip Code Area,35221,Zip matches ZCTA
35222,Birmingham,AL,Zip Code Area,35222,Zip matches ZCTA
35223,Birmingham,AL,Zip Code Area,35223,Zip matches ZCTA
35224,Birmingham,AL,Zip Code Area,35224,Zip matches ZCTA
35226,Birmingham,AL,Zip Code Area,35226,Zip matches ZCTA
35228,Birmingham,AL,Zip Code Area,35228,Zip matches ZCTA
35229,Birmingham,AL,Zip Code Area,35229,Zip matches ZCTA
35231,Birmingham,AL,Post Office or large volume customer,35214,Spatial join to ZCTA
35232,Birmingham,AL,Post Office or large volume customer,35212,Spatial join to ZCTA
35233,Birmingham,AL,Zip Code Area,35233,Zip matches ZCTA
35234,Birmingham,AL,Zip Code Area,35234,Zip matches ZCTA
35235,Birmingham,AL,Zip Code Area,35235,Zip matches ZCTA
35236,Birmingham,AL,Post Office or large volume customer,35244,Spatial join to ZCTA
35237,Birmingham,AL,Post Office or large volume customer,35203,Spatial join to ZCTA
35238,Birmingham,AL,Post Office or large volume customer,35242,Spatial join to ZCTA
35242,Birmingham,AL,Zip Code Area,35242,Zip matches ZCTA
35243,Birmingham,AL,Zip Code Area,35243,Zip matches ZCTA
35244,Birmingham,AL,Zip Code Area,35244,Zip matches ZCTA
35246,Birmingham,AL,Post Office or large volume customer,35203,Spatial join to ZCTA
35249,Birmingham,AL,Post Office or large volume customer,35233,Spatial join to ZCTA
35253,Birmingham,AL,Post Office or large volume customer,35223,Spatial join to ZCTA
35254,Birmingham,AL,Zip Code Area,35254,Zip matches ZCTA
35255,Birmingham,AL,Post Office or large volume customer,35205,Spatial join to ZCTA
35259,Birmingham,AL,Post Office or large volume customer,35209,Spatial join to ZCTA
35260,Birmingham,AL,Post Office or large volume customer,35226,Spatial join to ZCTA
35261,Birmingham,AL,Post Office or large volume customer,35206,Spatial join to ZCTA
35266,Birmingham,AL,Post Office or large volume customer,35216,Spatial join to ZCTA
35270,Birmingham,AL,Post Office or large volume customer,35203,Spatial join to ZCTA
35282,Birmingham,AL,Post Office or large volume customer,35205,Spatial join to ZCTA
35283,Birmingham,AL,Post Office or large volume customer,35203,Spatial join to ZCTA
35285,Birmingham,AL,Post Office or large volume customer,35203,Spatial join to ZCTA
35287,Birmingham,AL,Post Office or large volume customer,35203,Spatial join to ZCTA
35288,Birmingham,AL,Post Office or large volume customer,35203,Spatial join to ZCTA
35290,Birmingham,AL,Post Office or large volume customer,35212,Spatial join to ZCTA
35291,Birmingham,AL,Post Office or large volume customer,35203,Spatial join to ZCTA
35292,Birmingham,AL,Post Office or large volume customer,35203,Spatial join to ZCTA
35293,Birmingham,AL,Post Office or large volume customer,35209,Spatial join to ZCTA
35294,Birmingham,AL,Post Office or large volume customer,35233,Spatial join to ZCTA
35295,Birmingham,AL,Post Office or large volume customer,35233,Spatial join to ZCTA
35296,Birmingham,AL,Post Office or large volume customer,35226,Spatial join to ZCTA
35297,Birmingham,AL,Post Office or large volume customer,35223,Spatial join to ZCTA
35298,Birmingham,AL,Post Office or large volume customer,35205,Spatial join to ZCTA
35401,Tuscaloosa,AL,Zip Code Area,35401,Zip matches ZCTA
35402,Tuscaloosa,AL,Post Office or large volume customer,35401,Spatial join to ZCTA
35403,Tuscaloosa,AL,Post Office or large volume customer,35401,Spatial join to ZCTA
35404,Tuscaloosa,AL,Zip Code Area,35404,Zip matches ZCTA
35405,Tuscaloosa,AL,Zip Code Area,35405,Zip matches ZCTA
35406,Tuscaloosa,AL,Zip Code Area,35406,Zip matches ZCTA
35407,Tuscaloosa,AL,Post Office or large volume customer,35405,Spatial join to ZCTA
35440,Abernant,AL,Post Office or large volume customer,35444,Spatial join to ZCTA
35441,Akron,AL,Zip Code Area,35441,Zip matches ZCTA
35442,Aliceville,AL,Zip Code Area,35442,Zip matches ZCTA
35443,Boligee,AL,Zip Code Area,35443,Zip matches ZCTA
35444,Brookwood,AL,Zip Code Area,35444,Zip matches ZCTA
35446,Buhl,AL,Zip Code Area,35446,Zip matches ZCTA
35447,Carrollton,AL,Zip Code Area,35447,Zip matches ZCTA
35448,Clinton,AL,Post Office or large volume customer,35462,Spatial join to ZCTA
35449,Coaling,AL,Post Office or large volume customer,35453,Spatial join to ZCTA
35452,Coker,AL,Zip Code Area,35452,Zip matches ZCTA
35453,Cottondale,AL,Zip Code Area,35453,Zip matches ZCTA
35456,Duncanville,AL,Zip Code Area,35456,Zip matches ZCTA
35457,Echola,AL,Zip Code Area,35457,Zip matches ZCTA
35458,Elrod,AL,Zip Code Area,35458,Zip matches ZCTA
35459,Emelle,AL,Zip Code Area,35459,Zip matches ZCTA
35460,Epes,AL,Zip Code Area,35460,Zip matches ZCTA
35461,Ethelsville,AL,Zip Code Area,35461,Zip matches ZCTA
35462,Eutaw,AL,Zip Code Area,35462,Zip matches ZCTA
35463,Fosters,AL,Zip Code Area,35463,Zip matches ZCTA
35464,Gainesville,AL,Zip Code Area,35464,Zip matches ZCTA
35466,Gordo,AL,Zip Code Area,35466,Zip matches ZCTA
35468,Kellerman,AL,Post Office or large volume customer,35444,Spatial join to ZCTA
35469,Knoxville,AL,Zip Code Area,35469,Zip matches ZCTA
35470,Livingston,AL,Zip Code Area,35470,Zip matches ZCTA
35471,Mc Shan,AL,Post Office or large volume customer,35461,Spatial join to ZCTA
35473,Northport,AL,Zip Code Area,35473,Zip matches ZCTA
35474,Moundville,AL,Zip Code Area,35474,Zip matches ZCTA
35475,Northport,AL,Zip Code Area,35475,Zip matches ZCTA
35476,Northport,AL,Zip Code Area,35476,Zip matches ZCTA
35477,Panola,AL,Post Office or large volume customer,35477,Zip matches ZCTA
35478,Peterson,AL,Post Office or large volume customer,35490,Spatial join to ZCTA
35480,Ralph,AL,Zip Code Area,35480,Zip matches ZCTA
35481,Reform,AL,Zip Code Area,35481,Zip matches ZCTA
35482,Samantha,AL,Post Office or large volume customer,35475,Spatial join to ZCTA
35486,Tuscaloosa,AL,Post Office or large volume customer,35401,Spatial join to ZCTA
35487,Tuscaloosa,AL,Post Office or large volume customer,35401,Spatial join to ZCTA
35490,Vance,AL,Zip Code Area,35490,Zip matches ZCTA
35491,West Greene,AL,Post Office or large volume customer,35462,Spatial join to ZCTA
35501,Jasper,AL,Zip Code Area,35501,Zip matches ZCTA
35502,Jasper,AL,Post Office or large volume customer,35501,Spatial join to ZCTA
35503,Jasper,AL,Zip Code Area,35503,Zip matches ZCTA
35504,Jasper,AL,Zip Code Area,35504,Zip matches ZCTA
35540,Addison,AL,Zip Code Area,35540,Zip matches ZCTA
35541,Arley,AL,Zip Code Area,35541,Zip matches ZCTA
35542,Bankston,AL,Zip Code Area,35542,Zip matches ZCTA
35543,Bear Creek,AL,Zip Code Area,35543,Zip matches ZCTA
35544,Beaverton,AL,Zip Code Area,35544,Zip matches ZCTA
35545,Belk,AL,Post Office or large volume customer,35545,Zip matches ZCTA
35546,Berry,AL,Zip Code Area,35546,Zip matches ZCTA
35548,Brilliant,AL,Zip Code Area,35548,Zip matches ZCTA
35549,Carbon Hill,AL,Zip Code Area,35549,Zip matches ZCTA
35550,Cordova,AL,Zip Code Area,35550,Zip matches ZCTA
35551,Delmar,AL,Post Office or large volume customer,35565,Spatial join to ZCTA
35552,Detroit,AL,Zip Code Area,35552,Zip matches ZCTA
